Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
674,M-NEC,MNEC0674,2007,MNEC03,WS0081,19.40 ,25.38 ,14.37 ,2560.8,1241.3,567.9,949.5,2251.89,Albic soils,clay loam,28.5,20.4,52,5.6,150,60,75,9050
675,M-NEC,MNEC0675,2008,MNEC03,WS0081,19.33 ,25.21 ,14.45 ,2415.7,1165.9,519.1,855.5,2079.01,Albic soils,sandy clay,45.5,40.5,132,6.8,150,60,75,8247
676,M-NEC,MNEC0676,2007,MNEC03,WS0081,18.99 ,25.21 ,13.83 ,2563.5,1216.7,565.6,973.5,2267.36,Alluvial?soils,sandy clay,22.3,21.4,113,5.2,150,60,75,13262
677,M-NEC,MNEC0677,2008,MNEC03,WS0081,18.75 ,24.68 ,13.85 ,2475.4,1168.4,519.4,916.8,2189.05,Alluvial?soils,sandy clay,19.9,3.9,269,6.4,150,60,75,11459
678,M-NEC,MNEC0678,2007,MNEC03,WS0081,19.76 ,25.73 ,14.70 ,2430.5,1200.8,522.3,885.5,2105.22,Albic soils,clay loam,25.9,11.7,68,5.4,150,60,75,10230
679,M-NEC,MNEC0679,2008,MNEC03,WS0081,18.68 ,24.65 ,13.72 ,2465.3,1158.9,512.8,917.5,2168.87,Albic soils,clay loam,32.2,26.6,127,6.6,150,60,75,10425
680,M-NEC,MNEC0680,2007,MNEC03,WS0081,19.58 ,25.54 ,14.55 ,2486.9,1217.2,563.3,899.2,2151.57,Alluvial?soils,sandy loam,23.8,19.7,98,6,150,60,75,11523
681,M-NEC,MNEC0681,2007,MNEC03,WS0081,19.65 ,25.61 ,14.63 ,2495.9,1226.2,560.2,908.3,2168.51,Alluvial?soils,sandy loam,30.9,29.8,108,6.3,150,60,75,8900
682,M-NEC,MNEC0682,2008,MNEC03,WS0081,19.10 ,24.95 ,14.26 ,2445.1,1167.8,532.4,874.4,2123.24,Dark brown earths,clay loam,25.5,18.9,161,5.9,150,60,75,10946
683,M-NEC,MNEC0683,2007,MNEC03,WS0081,19.45 ,25.41 ,14.44 ,2529,1229.5,565.6,928.6,2206.18,Alluvial?soils,sandy loam,33.5,11.8,141,6.1,150,60,75,10451
684,M-NEC,MNEC0684,2007,MNEC03,WS0081,18.73 ,24.72 ,13.77 ,2434.4,1148,505.1,905.2,2135.77,Dark brown earths,clay loam,39.5,49.4,210,5.2,150,60,75,9789
685,M-NEC,MNEC0685,2008,MNEC03,WS0081,19.23 ,25.09 ,14.38 ,2403.6,1155.8,521.5,853.7,2083.85,Alluvial?soils,loamy sand,20.7,13.8,88,6,150,60,75,11195
686,M-NEC,MNEC0686,2007,MNEC03,WS0081,19.81 ,25.72 ,14.83 ,2457,1217,560.2,881.4,2121.88,Albic soils,clay loam,36.7,16.2,89,5.4,150,60,75,10820
687,M-NEC,MNEC0687,2007,MNEC03,WS0081,19.76 ,25.73 ,14.70 ,2430.5,1200.8,522.3,885.5,2105.22,Albic soils,clay loam,18.4,31.6,118,5.4,150,60,75,7875
688,M-NEC,MNEC0688,2008,MNEC03,WS0081,18.70 ,24.57 ,13.87 ,2487.4,1168.4,537.1,907.8,2188.76,Albic soils,clay loam,32.5,34.9,113,5.1,150,60,75,10221
689,M-NEC,MNEC0689,2007,MNEC03,WS0081,19.61 ,25.58 ,14.55 ,2451,1201.5,527.2,900.6,2127.75,Alluvial?soils,sandy loam,34.5,42.8,98,5.6,150,60,75,10001
690,M-NEC,MNEC0690,2007,MNEC03,WS0081,19.61 ,25.58 ,14.55 ,2451,1201.5,527.2,900.6,2127.75,Albic soils,clay,38.2,29.2,118,6.2,150,60,75,9626
691,M-NEC,MNEC0691,2007,MNEC03,WS0073,19.34 ,24.90 ,14.07 ,2939.3,1420.4,356,1134.7,2600.98,Albic soils,clay loam,20.5,25.2,77,5.7,160,75,72,9570
692,M-NEC,MNEC0692,2008,MNEC03,WS0073,18.58 ,24.10 ,13.33 ,2842.6,1332.5,563.7,1107.3,2563.65,Albic soils,clay,24,19.9,121,5.1,160,75,69,9630
693,M-NEC,MNEC0693,2006,MNEC03,WS0073,18.96 ,24.69 ,13.84 ,2882.6,1364.7,549,1184.4,2662.63,Albic soils,loam,26,16.2,77,6.2,150,75,75,9525
694,M-NEC,MNEC0694,2006,MNEC03,WS0073,19.09 ,24.71 ,13.98 ,2806.4,1338.5,551.5,1146.6,2612.06,Albic soils,silty clay loam,21.5,17,65,6.7,150,75,75,9900
695,M-NEC,MNEC0695,2006,MNEC03,WS0073,19.06 ,24.70 ,13.96 ,2820.3,1342.4,549,1153.5,2611.92,Albic soils,clay,25.4,30.4,73,5.5,140,60,75,9540
696,M-NEC,MNEC0696,2007,MNEC03,WS0073,19.93 ,25.82 ,14.01 ,2929,1460,322.3,1203.3,2676.56,Alluvial?soils,silty clay loam,26.2,27.7,105,6.3,135,60,75,8070
697,M-NEC,MNEC0697,2007,MNEC03,WS0073,19.93 ,25.82 ,14.01 ,2929,1460,322.3,1203.3,2676.56,Albic soils,silty clay loam,24.6,17.9,143,5.8,135,68,60,9165
698,M-NEC,MNEC0698,2006,MNEC03,WS0073,19.09 ,24.71 ,13.98 ,2806.4,1338.5,551.5,1146.6,2612.06,Albic soils,loam,25,12.9,76,5.4,150,75,75,9900
699,M-NEC,MNEC0699,2007,MNEC03,WS0073,17.33 ,23.28 ,11.85 ,3032.7,1329.4,395.8,1302.1,2911.97,Albic soils,clay loam,24.3,27.8,107,5.7,150,75,75,11595
700,M-NEC,MNEC0700,2006,MNEC03,WS0073,18.95 ,24.68 ,13.78 ,2898.7,1370.8,551.5,1196.5,2693.67,Albic soils,clay,26,31.8,115,5.6,150,75,75,11565
701,M-NEC,MNEC0701,2007,MNEC03,WS0073,19.36 ,24.92 ,14.07 ,2922.7,1413.8,355.3,1132,2599.95,Albic soils,sandy clay loam,21.5,27.4,135,5.8,160,80,75,10125
702,M-NEC,MNEC0702,2008,MNEC03,WS0073,18.92 ,24.41 ,13.68 ,2799.5,1331.2,560.5,1081.6,2505.5,Albic soils,silty clay loam,30,14.7,109,5.5,160,75,60,11595
703,M-NEC,MNEC0703,2009,MNEC03,WS0073,18.52 ,24.33 ,13.14 ,2796.5,1289,360.5,1122,2593.13,Albic soils,clay,26,27.3,142,6.4,150,75,75,12600
704,M-NEC,MNEC0704,2007,MNEC03,WS0073,19.36 ,24.93 ,14.10 ,2923.3,1414.4,355.3,1131.5,2593.42,Albic soils,sandy loam,21.2,25,112,5.6,165,80,75,10725
705,M-NEC,MNEC0705,2009,MNEC03,WS0073,18.52 ,24.33 ,13.14 ,2814.9,1297.4,360.5,1132,2614.43,Albic soils,clay loam,21.8,18.9,92,5.7,170,80,75,8430
706,M-NEC,MNEC0706,2006,MNEC03,WS0073,18.97 ,24.71 ,13.82 ,2883.1,1365.2,548.8,1190.6,2665.89,Alluvial?soils,clay loam,26,34.6,90,5.6,160,70,75,9555
707,M-NEC,MNEC0707,2006,MNEC03,WS0073,18.93 ,24.69 ,13.74 ,2914.5,1376.6,551.5,1206.9,2709.16,Albic soils,sandy loam,21.8,24,92,6.2,160,70,75,10230
708,M-NEC,MNEC0708,2007,MNEC03,WS0073,19.36 ,24.93 ,14.10 ,2923.3,1414.4,355.3,1131.5,2593.42,Albic soils,silty clay loam,26.4,32.2,63,5.8,165,98,75,10125
709,M-NEC,MNEC0709,2006,MNEC03,WS0073,19.10 ,24.70 ,14.04 ,2788.6,1330.7,549,1134.4,2581.69,Black soils,loam,24,7.3,92,5.8,160,70,60,10485
710,M-NEC,MNEC0710,2007,MNEC03,WS0073,19.39 ,24.92 ,14.14 ,2907.9,1409,355.3,1122.9,2579.8,Albic soils,silt loam,25,26.6,85,6.4,160,80,75,10125
711,M-NEC,MNEC0711,2006,MNEC03,WS0073,19.00 ,24.73 ,13.86 ,2869.1,1361.2,548.8,1182.7,2653.27,Albic soils,loam,24.2,15.8,88,6.2,150,75,75,9375
712,M-NEC,MNEC0712,2007,MNEC03,WS0073,19.39 ,24.92 ,14.11 ,2908.5,1409.6,355.3,1123.4,2586.21,Albic soils,clay loam,24.7,17.5,101,6.4,165,75,68,10905
713,M-NEC,MNEC0713,2006,MNEC03,WS0073,18.67 ,24.43 ,13.51 ,2968.4,1384.1,588.1,1241.4,2773.74,Albic soils,loam,24.8,18.6,79,6.5,160,80,75,10125
714,M-NEC,MNEC0714,2007,MNEC03,WS0073,18.95 ,24.46 ,13.71 ,2785.8,1327.5,560.5,1077.3,2496.48,Albic soils,loam,21,11.4,87,6,170,75,85,7515
715,M-NEC,MNEC0715,2009,MNEC03,WS0073,18.52 ,24.31 ,13.18 ,2778.2,1280.7,360.5,1111,2570.31,Albic soils,loam,23.7,38.1,117,5.7,173,75,83,8040
716,M-NEC,MNEC0716,2009,MNEC03,WS0073,18.61 ,24.42 ,13.21 ,2773.2,1284.8,355.1,1112.2,2573.52,Albic soils,clay loam,25.9,16.3,82,6.6,150,75,75,11055
717,M-NEC,MNEC0717,2009,MNEC03,WS0101,17.48 ,23.45 ,12.85 ,2710,1160.5,432.8,959.2,2413.35,Alluvial?soils,sandy loam,21.3,19.1,208,6.1,150,60,65,10725
718,M-NEC,MNEC0718,2009,MNEC03,WS0101,17.46 ,23.44 ,12.78 ,2723,1163.5,432.8,970.7,2436.73,Dark brown earths,loam,25.7,19.2,103,5.8,150,60,65,10335
719,M-NEC,MNEC0719,2009,MNEC03,WS0101,17.32 ,23.19 ,12.77 ,2684.6,1138.1,428.1,949.1,2371.09,Brown earths,loam,23.1,41.1,103,5.3,150,60,65,9225
720,M-NEC,MNEC0720,2007,MNEC03,WS0084,18.11 ,24.51 ,13.04 ,2553.2,1148.8,343.2,918.5,2259.98,Albic soils,sandy loam,34.8,22.8,181,4.1,150,60,65,9945
721,M-NEC,MNEC0721,2007,MNEC03,WS0100,18.63 ,24.88 ,13.38 ,2850.9,1324.2,530.8,953.6,2408.47,Dark brown earths,clay loam,23.1,41.1,118,5.6,150,60,75,7295
722,M-NEC,MNEC0722,2007,MNEC03,WS0100,18.63 ,24.88 ,13.38 ,2850.9,1324.2,530.8,953.6,2408.47,Dark brown earths,sandy clay loam,16.9,33.6,95,5.8,150,60,75,9164
723,M-NEC,MNEC0723,2007,MNEC03,WS0100,18.63 ,24.88 ,13.38 ,2850.9,1324.2,530.8,953.6,2408.47,Dark brown earths,loam,29.2,47.8,94,5.6,150,60,75,7800
724,M-NEC,MNEC0724,2008,MNEC03,WS0100,18.29 ,24.78 ,12.88 ,2761.1,1261.8,403.9,1036,2515.07,Dark brown earths,clay loam,30.5,57.9,220,5.7,150,60,65,9953
725,M-NEC,MNEC0725,2007,MNEC03,WS0100,18.63 ,24.88 ,13.38 ,2850.9,1324.2,530.8,953.6,2408.47,Dark brown earths,sandy loam,40.9,21.4,154,5.7,150,60,75,11501
726,M-NEC,MNEC0726,2008,MNEC03,WS0100,18.29 ,24.78 ,12.88 ,2761.1,1261.8,403.9,1036,2515.07,Dark brown earths,sandy loam,28.1,21.9,290,6,150,60,65,9789
727,M-NEC,MNEC0727,2007,MNEC03,WS0100,18.63 ,24.88 ,13.38 ,2850.9,1324.2,530.8,953.6,2408.47,Dark brown earths,sandy loam,19.8,51.9,122,5.6,150,60,75,7166
728,M-NEC,MNEC0728,2008,MNEC03,WS0100,18.29 ,24.78 ,12.88 ,2761.1,1261.8,403.9,1036,2515.07,Dark brown earths,sandy loam,33.4,41.4,151,5.2,150,60,65,9164
729,M-NEC,MNEC0729,2008,MNEC03,WS0083,17.01 ,23.55 ,11.70 ,2499.9,1062.7,441.3,959.2,2358.05,Albic soils,clay,54.7,66,73,4.7,128,50,59,8400
730,M-NEC,MNEC0730,2008,MNEC03,WS0083,18.14 ,24.55 ,13.07 ,2249.4,1029.2,383.1,810,1979.53,Alluvial?soils,silty clay loam,62.8,23.8,52,4.6,150,60,65,8604
731,M-NEC,MNEC0731,2008,MNEC03,WS0083,18.66 ,25.02 ,13.66 ,2202.4,1029.2,382.8,766.8,1897.36,Albic soils,sandy loam,53.5,56.5,123,4.7,150,60,65,8201
732,M-NEC,MNEC0732,2007,MNEC03,WS0082,18.56 ,24.28 ,13.55 ,2301.9,1063.2,416.7,846.3,2054.82,Albic soils,sandy loam,36,60,271,5.9,120,65,50,8748
733,M-NEC,MNEC0733,2007,MNEC03,WS0082,18.56 ,24.28 ,13.55 ,2301.9,1063.2,416.7,846.3,2054.82,Albic soils,sandy loam,33,60,300,6,120,65,50,8936
734,M-NEC,MNEC0734,2008,MNEC03,WS0082,18.30 ,24.11 ,13.13 ,2269.6,1040.2,431,830.7,2048.91,Dark brown earths,sandy loam,45,48,49,5.7,150,60,75,8732
735,M-NEC,MNEC0735,2008,MNEC03,WS0082,18.30 ,24.11 ,13.13 ,2269.6,1040.2,431,830.7,2048.91,Dark brown earths,sandy loam,32,49,55,5.5,150,60,75,8748
736,M-NEC,MNEC0736,2007,MNEC03,WS0082,18.56 ,24.28 ,13.55 ,2301.9,1063.2,416.7,846.3,2054.82,Albic soils,clay,21,30,190,5.3,120,65,50,8801
737,M-NEC,MNEC0737,2007,MNEC03,WS0082,18.56 ,24.28 ,13.55 ,2301.9,1063.2,416.7,846.3,2054.82,Albic soils,clay,23,34,125,5.5,120,65,50,9005
738,M-NEC,MNEC0738,2007,MNEC03,WS0082,18.56 ,24.28 ,13.55 ,2301.9,1063.2,416.7,846.3,2054.82,Meadow soils,silty clay loam,38,52,217,5.6,120,65,50,10239
739,M-NEC,MNEC0739,2008,MNEC03,WS0082,18.51 ,24.29 ,13.35 ,2202.1,1022.7,423.9,797.7,1962.94,Meadow soils,silty clay loam,45,16,126,6,150,60,57,8430
740,M-NEC,MNEC0740,2008,MNEC03,WS0116,19.59 ,25.97 ,14.77 ,3115.3,1544.1,672.2,948.2,2478.52,Brown earths,clay loam,35,55,60,6.2,165,75,83,8805
741,M-NEC,MNEC0741,2007,MNEC03,WS0116,20.04 ,26.70 ,14.81 ,3166,1587.6,804.5,1074.1,2654.48,Alluvial?soils,loam,21,6.3,60,6.9,188,60,90,12495
742,M-NEC,MNEC0742,2008,MNEC03,WS0116,19.62 ,26.11 ,14.72 ,3099.7,1534.1,655.4,971.4,2493.15,Alluvial?soils,loamy sand,12,11.5,70,6.9,188,60,90,10035
743,M-NEC,MNEC0743,2008,MNEC03,WS0116,19.87 ,26.28 ,15.05 ,3060.2,1532.3,655.4,931.5,2425.22,Alluvial?soils,sandy loam,12,64,70,7,188,60,90,8220
744,M-NEC,MNEC0744,2007,MNEC03,WS0116,20.31 ,26.95 ,15.08 ,3107.8,1577.9,784.4,1031.4,2573.57,Alluvial?soils,loam,19,4,70,6.8,188,60,90,9855
745,M-NEC,MNEC0745,2008,MNEC03,WS0116,20.42 ,26.90 ,15.61 ,2920,1492.3,588,921.1,2285.63,Alluvial?soils,loam,19,49,60,7,180,60,90,8325
746,M-NEC,MNEC0746,2008,MNEC03,WS0116,19.61 ,25.99 ,14.79 ,3098,1536.8,672.2,947.4,2470.89,Alluvial?soils,loam,25,45,90,6.9,188,60,90,8970
747,M-NEC,MNEC0747,2008,MNEC03,WS0116,19.67 ,26.17 ,14.77 ,3107.4,1538.7,649.2,979.7,2501.21,Brown earths,clay loam,15,3.6,110,6.3,188,60,90,9510
748,M-NEC,MNEC0748,2008,MNEC03,WS0116,19.43 ,25.93 ,14.52 ,3128.4,1538.7,662.1,986.4,2530.78,Alluvial?soils,loam,25,54,70,6.7,188,60,90,9000
749,M-NEC,MNEC0749,2008,MNEC03,WS0114,18.71 ,24.98 ,13.90 ,2414.1,1129.2,555.4,846.6,2100.83,Dark brown earths,loam,19,3.7,62,7.9,150,60,65,9300
750,M-NEC,MNEC0750,2007,MNEC03,WS0114,18.88 ,25.23 ,13.84 ,2492.4,1176.1,616.5,839.8,2108.55,Dark brown earths,loam,79,14.2,110,5.6,150,60,65,9240
751,M-NEC,MNEC0751,2008,MNEC03,WS0114,18.81 ,25.11 ,13.96 ,2407.3,1129.7,557,838.3,2091.56,Dark brown earths,loam,41,57.9,186,6.5,150,60,65,8160
752,M-NEC,MNEC0752,2007,MNEC03,WS0114,18.77 ,25.18 ,13.71 ,2496.2,1170,616.5,840.3,2107.28,Dark brown earths,loam,57,13.7,95,6.6,150,60,65,7815
753,M-NEC,MNEC0753,2007,MNEC03,WS0114,18.62 ,25.09 ,13.51 ,2569,1192.8,619.8,884.7,2200.61,Dark brown earths,loam,43,18,88,5.2,150,60,65,8880
754,M-NEC,MNEC0754,2007,MNEC03,WS0114,18.02 ,24.49 ,12.88 ,2685.3,1211,671.8,933.9,2330.21,Dark brown earths,sandy loam,52,18,110,5.6,150,60,65,9300
755,M-NEC,MNEC0755,2007,MNEC03,WS0114,19.09 ,25.33 ,14.11 ,2481.1,1181.3,614.1,819.7,2091.54,Dark brown earths,sandy loam,35,28.8,84,5.6,150,60,65,9122
756,M-NEC,MNEC0756,2008,MNEC03,WS0117,17.60 ,25.27 ,11.51 ,2270.5,984.5,314.5,949,2266.76,Albic soils,clay loam,24.8,40.6,80,5.6,150,60,65,8628
757,M-NEC,MNEC0757,2008,MNEC03,WS0117,17.79 ,25.41 ,11.79 ,2188.4,962.3,308,897.3,2143.93,Albic soils,clay loam,26.6,10.5,104,5.3,150,60,65,9225
758,M-NEC,MNEC0758,2008,MNEC03,WS0117,17.60 ,25.27 ,11.51 ,2270.5,984.5,314.5,949,2266.76,Alluvial?soils,sandy loam,51.2,21.1,84,5.8,150,60,65,9533
759,M-NEC,MNEC0759,2007,MNEC03,WS0114,19.16 ,25.28 ,13.82 ,3027.1,1452.8,531,1023.9,2522.14,Alluvial?soils,sandy loam,34,31.9,85,6.6,150,60,75,11730
760,M-NEC,MNEC0760,2008,MNEC03,WS0114,17.07 ,23.63 ,11.96 ,2713.8,1160.2,627.2,1051.7,2560.56,Alluvial?soils,sandy loam,46.2,38.5,88,6.6,150,60,75,12267
761,M-NEC,MNEC0761,2008,MNEC03,WS0114,17.25 ,23.75 ,12.14 ,2742.2,1180,631.1,1052.7,2575.98,Alluvial?soils,clay,50.9,43.1,103,6.6,150,60,75,9272
762,M-NEC,MNEC0762,2007,MNEC03,WS0114,18.68 ,24.96 ,13.54 ,2466.3,1147.3,562.2,824.6,2145.55,Albic soils,clay,62.4,12.7,55,6.3,150,60,75,10214
763,M-NEC,MNEC0763,2008,MNEC03,WS0114,17.70 ,24.13 ,12.73 ,2584.1,1147.3,617.2,970.1,2365.33,Albic soils,clay,66.8,65.4,100,6.4,150,60,75,9534
764,M-NEC,MNEC0764,2007,MNEC03,WS0114,17.54 ,24.12 ,12.18 ,2840.7,1242.7,678.9,1027.6,2557.55,Albic soils,clay,77.6,27.7,96,6.7,150,60,75,11616
765,M-NEC,MNEC0765,2008,MNEC03,WS0114,17.11 ,23.66 ,12.01 ,2685.6,1150.9,627.2,1043,2537.03,Albic soils,clay,61.9,21.3,66,6.5,150,60,75,10638
766,M-NEC,MNEC0766,2008,MNEC03,WS0115,18.78 ,25.68 ,14.00 ,2780.1,1311.6,608,950.2,2382.88,Alluvial?soils,sandy loam,30.5,35,144,6.2,159,60,75,11286
767,M-NEC,MNEC0767,2007,MNEC03,WS0115,19.69 ,26.45 ,14.97 ,2657.5,1308.6,674,816.5,2097.07,Alluvial?soils,sandy loam,23.6,27.5,89,6.9,150,60,75,10800
768,M-NEC,MNEC0768,2007,MNEC03,WS0115,20.08 ,26.65 ,15.46 ,2569.7,1289.7,656.3,759,1999.03,Alluvial?soils,silty clay loam,26.6,41.3,98,6.4,150,60,75,9480
769,M-NEC,MNEC0769,2008,MNEC03,WS0115,19.21 ,25.98 ,14.60 ,2689.6,1299,597.2,892.5,2245.86,Alluvial?soils,sandy loam,28.6,24,32,5.3,159,60,75,11850
770,M-NEC,MNEC0770,2007,MNEC03,WS0115,19.96 ,26.56 ,15.28 ,2514.4,1254.4,564.3,751.3,1992.01,Alluvial?soils,sandy loam,32.6,43.5,78,5.8,150,60,75,8588
771,M-NEC,MNEC0771,2007,MNEC03,WS0115,19.60 ,26.32 ,14.90 ,2684.9,1316,679.3,820.4,2121.35,Alluvial?soils,sandy loam,22.6,27.3,44,5.3,150,60,75,9765
772,M-NEC,MNEC0772,2007,MNEC03,WS0115,20.03 ,26.64 ,15.40 ,2584.5,1294.5,656.3,766.9,2013.85,Alluvial?soils,sandy loam,24.5,29.3,103,6.9,150,60,75,10664
773,M-NEC,MNEC0773,2008,MNEC03,WS0098,16.82 ,23.58 ,11.43 ,2573.6,1082.1,729.3,937.3,2590.04,Dark brown earths,loam,72.5,47.2,61,4.9,150,60,65,9605
774,M-NEC,MNEC0774,2007,MNEC03,WS0098,17.72 ,24.55 ,12.09 ,2534.5,1108.3,663,862.3,2136.68,Dark brown earths,loam,62,52.5,135,4.7,150,60,75,5241
775,M-NEC,MNEC0775,2008,MNEC03,WS0098,16.60 ,23.34 ,11.20 ,2572.5,1081.4,760.5,923.7,2639.3,Alluvial?soils,sandy loam,20.2,51.5,83,4.7,150,60,65,9371
776,M-NEC,MNEC0776,2006,MNEC03,WS0093,19.43 ,25.27 ,14.53 ,2797.6,1360,423.5,1076.8,2550.94,Albic soils,loam,23,22,73,5.6,150,30,38,9495
777,M-NEC,MNEC0777,2007,MNEC03,WS0093,19.04 ,24.96 ,13.78 ,3065.2,1461,502.4,1163.088,2732.14,Albic soils,loam,23,31.2,278,5.3,120,56,90,11900
778,M-NEC,MNEC0778,2007,MNEC03,WS0093,19.85 ,25.66 ,14.78 ,2739,1360.2,487.8,984.888,2310.94,Albic soils,clay loam,29,43,184,5.2,160,80,75,11090
779,M-NEC,MNEC0779,2006,MNEC03,WS0093,18.76 ,24.87 ,13.69 ,3020.1,1422.3,428.5,1198.3,2762.39,Albic soils,loam,26,36,117,5.7,150,60,75,11339
780,M-NEC,MNEC0780,2008,MNEC03,WS0093,19.55 ,25.01 ,14.84 ,2619.2,1282,536.2,987.7,2354.61,Albic soils,loam,25,26.4,145,5.7,180,74,75,13241
781,M-NEC,MNEC0781,2008,MNEC03,WS0093,18.66 ,24.40 ,13.73 ,2649.7,1253.7,492.4,1068.6,2402.64,Albic soils,loam,23,41.6,88,6.2,180,75,75,10203
782,M-NEC,MNEC0782,2007,MNEC03,WS0093,19.67 ,25.45 ,14.52 ,2891.4,1421.7,490.4,1048.088,2520.2,Albic soils,clay loam,28,15.7,170,5.2,150,60,75,10938
783,M-NEC,MNEC0783,2006,MNEC03,WS0093,19.41 ,25.27 ,14.53 ,2815.1,1367.5,415.3,1069.8,2535.03,Albic soils,loam,20,36,67,5.8,153,30,75,11067
784,M-NEC,MNEC0784,2007,MNEC03,WS0093,19.67 ,25.45 ,14.52 ,2891.4,1421.7,490.4,1048.088,2520.2,Albic soils,loam,26,25,92,4.6,150,60,75,10250
785,M-NEC,MNEC0785,2008,MNEC03,WS0093,17.90 ,23.64 ,12.86 ,2971.5,1338.3,544.4,1246.3,2822.36,Alluvial?soils,loamy sand,20,44.4,108,5.6,150,75,90,7667
786,M-NEC,MNEC0786,2007,MNEC03,WS0093,19.70 ,25.48 ,14.55 ,2876.4,1416.7,490.4,1036.288,2495.9,Albic soils,loam,29,21.6,93,6.3,150,60,75,10233
787,M-NEC,MNEC0787,2006,MNEC03,WS0096,19.29 ,25.50 ,14.33 ,2990.7,1442,464.1,1050.3,2544.25,Albic soils,loamy sand,41,22,80,4.2,150,60,65,11280
788,M-NEC,MNEC0788,2007,MNEC03,WS0096,19.18 ,25.20 ,14.06 ,2972.5,1423.8,522.6,1086.9,2612.11,Albic soils,loamy sand,46,20,106,5.2,150,60,65,9720
789,M-NEC,MNEC0789,2008,MNEC03,WS0096,18.29 ,24.09 ,13.46 ,2944.4,1353.5,552.9,1183.1,2767.91,Albic soils,loamy sand,46,77,100,5.6,150,60,65,13035
790,M-NEC,MNEC0790,2006,MNEC03,WS0096,19.29 ,25.50 ,14.33 ,2990.7,1442,464.1,1050.3,2544.25,Brown earths,loamy sand,52,58,130,5.4,150,60,65,9690
791,M-NEC,MNEC0791,2008,MNEC03,WS0096,18.42 ,24.22 ,13.62 ,2929.1,1353.5,552.5,1183.1,2757.08,Albic soils,loamy sand,29,19,130,5.3,150,60,65,12765
792,M-NEC,MNEC0792,2006,MNEC03,WS0096,19.29 ,25.50 ,14.33 ,2990.7,1442,464.1,1050.3,2544.25,Albic soils,loamy sand,38,66.3,70,5.8,150,60,65,8490
793,M-NEC,MNEC0793,2006,MNEC03,WS0096,19.29 ,25.50 ,14.33 ,2990.7,1442,464.1,1050.3,2544.25,Albic soils,loamy sand,37,68,90,6.5,150,60,65,9750
794,M-NEC,MNEC0794,2007,MNEC03,WS0096,19.24 ,25.26 ,14.08 ,3002.2,1443.5,522.6,1098.4,2640.76,Albic soils,loamy sand,43,54,64,5.2,150,60,65,9195
795,M-NEC,MNEC0795,2007,MNEC03,WS0096,19.24 ,25.26 ,14.08 ,3002.2,1443.5,522.6,1098.4,2640.76,Albic soils,loamy sand,31,48,80,4.7,150,60,65,9285
796,M-NEC,MNEC0796,2008,MNEC03,WS0096,18.51 ,24.28 ,13.77 ,2906.5,1349.6,552.5,1163.5,2720.59,Albic soils,loamy sand,34,39.5,90,5.8,150,60,65,13860
797,M-NEC,MNEC0797,2008,MNEC03,WS0096,17.33 ,23.40 ,12.29 ,3136.7,1381.3,566.9,1323.6,2987.74,Albic soils,loamy sand,34,34.2,130,4.9,150,60,65,9330
798,M-NEC,MNEC0798,2006,MNEC03,WS0096,19.29 ,25.50 ,14.33 ,2990.7,1442,464.1,1050.3,2544.25,Albic soils,loamy sand,37,72,90,5.8,150,60,65,9825
799,M-NEC,MNEC0799,2007,MNEC03,WS0096,19.14 ,25.22 ,13.90 ,3024.7,1446,522.6,1119.3,2679.55,Albic soils,loamy sand,49,45,99,5.8,150,60,65,9270
800,M-NEC,MNEC0800,2008,MNEC03,WS0096,18.31 ,24.12 ,13.51 ,2856.9,1322.9,522.4,1165.6,2696.73,Albic soils,loamy sand,28,69.5,110,5.6,150,60,65,12090
801,M-NEC,MNEC0801,2008,MNEC03,WS0097,17.24 ,23.71 ,11.39 ,2568.7,1108.9,515.6,988.754,2403.15,Albic soils,clay,78.5,48,112,5.5,150,60,65,6930
802,M-NEC,MNEC0802,2008,MNEC03,WS0097,16.74 ,23.27 ,10.84 ,2628.9,1111.8,521.1,1041.154,2501.55,Dark brown earths,silty clay loam,58.5,29,100,5.2,150,60,65,10890
803,M-NEC,MNEC0803,2008,MNEC03,WS0097,17.05 ,23.53 ,11.18 ,2591.9,1110.4,516.3,1007.454,2443.11,Dark brown earths,silty clay loam,79.8,58.2,104,5.4,150,60,65,11175
804,M-NEC,MNEC0804,2007,MNEC03,WS0094,19.37 ,25.49 ,14.03 ,2982.4,1443.2,521.5,1009.6,2488.96,Meadow soils,sandy clay loam,30,31,180,6.8,150,75,75,9810
805,M-NEC,MNEC0805,2008,MNEC03,WS0094,18.49 ,24.31 ,13.46 ,2940.4,1365,493,933.4,2407.11,Albic soils,sandy clay loam,30,80.8,125,6.5,240,75,75,10148
806,M-NEC,MNEC0806,2008,MNEC03,WS0094,18.66 ,24.46 ,13.66 ,2910.3,1360.3,493,915.5,2360.77,Alluvial?soils,sandy loam,25,56.2,125,6,150,75,75,12269
807,M-NEC,MNEC0807,2007,MNEC03,WS0076,21.22 ,26.59 ,16.06 ,3141,1661,308.6,1313.4,2918.65,Black soils,silty clay loam,12,16,180,6.4,180,75,75,8945
808,M-NEC,MNEC0808,2007,MNEC03,WS0076,21.22 ,26.59 ,16.06 ,3141,1661,308.6,1313.4,2918.65,Black soils,silty clay loam,12,16,180,6.4,180,75,75,9014
